source_row,program,degree_confer_date,outcome_raw,outcome_report,known_outcome,positive_outcome,employer_raw,employer_report,role_raw,role_report,school_raw,school_report,degree_raw,degree_report,location_raw,state_raw,state_report,has_linkedin,has_li_lookup_date,has_survey_timestamp,has_interaction,has_doc_review_signal,cleanup_flags
331,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass Amherst,UMass Amherst,MSMS,MS,,"=RIGHT(T331,2)",,False,False,True,True,True,
332,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,True,True,
333,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
334,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T334,2)",,True,False,True,True,True,
335,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
336,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
337,Undergraduate,2026-01-01 00:00:00,Working,Working,True,True,DX (Atlassian),DX (Atlassian),Software Engineer,Software Engineer,,,,,,"=RIGHT(T337,2)",,True,False,True,True,False,working_missing_state
338,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Liberty Mutual Insurance,Liberty Mutual,TechStart Intern,TechStart Intern,,,,,,"=RIGHT(T338,2)",,True,True,True,True,True,working_missing_state
339,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T339,2)",,True,False,True,True,True,
340,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Fidelity,Fidelity Investments,Data Engineer,Data Engineer,,,,,New Hamsphire; Massachusetts,NH,NH,False,False,True,True,True,
341,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
342,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
343,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass Amherst,UMass Amherst,MSMS,MS,,"=RIGHT(T343,2)",,True,False,True,False,False,
344,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,,,#N/A,,#N/A,,,False,True,False,False,False,
345,Undergraduate,2026-01-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,True,False,
346,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,False,False,
347,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Prudential Financial,Prudential Financial,Technology Rotation Associate,Technology Rotation Associate,,,,,"Newark, NJ",NJ,NJ,True,False,True,False,False,
348,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Caesar Creek / Cryptic Vector,Caesar Creek / Cryptic Vector,Software Engineering Intern,Software Engineer Intern,,,,,"Woburn, MA",MA,MA,True,False,True,True,True,
349,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
350,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
351,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
352,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
353,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
354,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T354,2)",,True,False,True,True,True,
355,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Fidelity Investments,Fidelity Investments,Mobile Engineer,Mobile Engineer,,,,,"Worcester, MA",MA,MA,True,False,True,False,False,
356,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T356,2)",,True,True,True,True,True,
357,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
358,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
359,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,NEU or JHU,NEU Or JHU,MSMS,MS,,"=RIGHT(T359,2)",,False,False,True,True,False,
360,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
361,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
362,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
363,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,True,True,
364,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
365,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,True,False,False,False,
366,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
367,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,,,,,,,,,New York city,NY,NY,True,False,True,True,False,working_missing_employer;working_missing_role
368,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
369,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T369,2)",,True,False,True,True,False,
370,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
371,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Goldman Sachs,Goldman Sachs,Engineering Analyst,Engineering Analyst,,,,,"New York City, NYC",NY,NY,False,False,True,True,False,
372,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
373,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
374,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Schneider Electric,Schneider Electric,Software Engineer,Software Engineer,,,,,"Andover, Massachusetts",MA,MA,True,False,True,False,False,
375,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Athena Health,athenahealth,Software Engineering Intern,Software Engineer Intern,,,,,,"=RIGHT(T375,2)",,True,True,True,True,False,working_missing_state
376,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
377,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T377,2)",,True,True,True,True,True,
378,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T378,2)",,False,False,True,False,False,
379,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,IBM,IBM,Software Engineer,Software Engineer,,,,,Lowell,ll,LL,True,False,True,True,True,
380,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
381,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T381,2)",,False,False,True,True,False,
382,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T382,2)",,False,False,True,False,False,
383,Undergraduate,2026-01-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
384,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T384,2)",,True,False,True,True,True,
385,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,True,
386,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
387,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,False,False,
388,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T388,2)",,False,False,True,True,False,
389,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
390,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T390,2)",,True,False,True,True,False,
391,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,False,False,
392,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass Amherst,UMass Amherst,MSMS,MS,,"=RIGHT(T392,2)",,True,True,True,False,False,
393,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T393,2)",,True,False,True,True,True,
394,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,IBM,IBM,Brand Technical Sales Specialist,Brand Technical Sales Specialist,,,,,"Austin, TX",TX,TX,True,True,True,True,True,
395,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T395,2)",,True,False,True,True,True,
396,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
397,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,False,False,
398,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T398,2)",,True,True,True,True,True,
399,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T399,2)",,True,False,True,True,True,
400,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Unknown,,Founder / CEO,Founder / CEO,,,,,,"=RIGHT(T400,2)",,True,True,True,True,False,working_missing_employer;working_missing_state
401,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,University of Massachusetts Amherst,UMass Amherst,MSMS,MS,,"=RIGHT(T401,2)",,True,False,True,True,True,
402,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Liberty Mutual,Liberty Mutual,TechStart Associate,TechStart Associate,,,,,,"=RIGHT(T402,2)",,True,False,True,True,True,working_missing_state
403,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
404,Undergraduate,2026-02-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
405,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
406,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,True,False,
407,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T407,2)",,True,False,True,True,True,
408,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,Volta Labs,Volta Labs,,,,,,,,"=RIGHT(T408,2)",,False,False,True,True,False,continuing_ed_missing_school
409,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T409,2)",,True,False,True,True,False,
410,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Fidelity,Fidelity Investments,Software Engineer,Software Engineer,,,,,,"=RIGHT(T410,2)",,True,False,True,True,False,working_missing_state
411,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Philips,Philips,Data Analyst,Data Analyst,,,,,Cambridge MA,MA,MA,True,False,True,True,True,
412,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T412,2)",,False,False,True,True,True,
413,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Deloitte,Deloitte,AI Engineer,AI Engineer,,,,,,"=RIGHT(T413,2)",,True,False,True,True,False,working_missing_state
414,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T414,2)",,True,False,True,True,False,
415,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T415,2)",,False,False,True,False,False,
416,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,Harvard Graduate School of Education,Harvard Graduate School Of Education,OtherM. Ed,M. Ed,,"=RIGHT(T416,2)",,False,False,True,True,False,
417,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,Duke University,Duke University,MSMS,MS,,"=RIGHT(T417,2)",,False,False,True,False,False,
418,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
419,MS,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T419,2)",,True,True,True,True,True,
420,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,,,MSMS,MS,,"=RIGHT(T420,2)",,True,False,True,True,True,continuing_ed_missing_school
421,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
422,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,,,MSMS,MS,,"=RIGHT(T422,2)",,True,False,True,True,True,continuing_ed_missing_school
423,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
424,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Lam Research,Lam Research,DevOps Engineer,DevOps Engineer,,,,,"Waltham, MA",MA,MA,False,False,True,True,True,
425,MS,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T425,2)",,True,True,True,True,True,
426,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T426,2)",,False,False,True,True,False,
427,Undergraduate,2026-01-01 00:00:00,Working,Working,True,True,ZenGate Global,ZenGate Global,Founding Engineer,Founding Engineer,,,,,,"=RIGHT(T427,2)",,True,True,True,False,False,working_missing_state
428,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
429,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T429,2)",,True,False,True,True,True,
430,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T430,2)",,True,False,True,True,True,
431,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T431,2)",,True,False,True,True,False,
432,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
433,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
434,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T434,2)",,True,False,True,True,True,
435,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
436,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T436,2)",,True,False,True,True,False,
437,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
438,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T438,2)",,True,False,True,True,True,
439,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T439,2)",,True,False,True,True,True,
440,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,EY,EY,FSO AI&D Associate Consultant,FSO AI&D Associate Consultant,,,,,,"=RIGHT(T440,2)",,True,False,True,False,False,working_missing_state
441,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T441,2)",,True,False,True,True,True,
442,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,Carnegie Mellon,Carnegie Mellon University,MSMS,MS,,"=RIGHT(T442,2)",,True,True,True,True,True,
443,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T443,2)",,True,False,True,True,True,
444,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T444,2)",,True,False,True,True,True,
445,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T445,2)",,True,True,True,True,True,
446,Undergraduate,2026-01-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
447,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
448,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
449,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T449,2)",,True,False,True,True,True,
450,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Amazon Robotics,Amazon Robotics,Robotics Software Engineer,Robotics Software Engineer,,,,,Boston,MA,MA,False,False,True,True,False,
451,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T451,2)",,True,False,True,True,True,
452,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T452,2)",,True,True,True,True,False,
453,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Dell Technologies,Dell Technologies,Software Engineer,Software Engineer,,,,,"Austin, TX",TX,TX,True,False,True,True,True,
454,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Dell,Dell,Tech Sales,Tech Sales,,,,,,"=RIGHT(T454,2)",,False,False,True,True,True,working_missing_state
455,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,False,False,
456,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Microsoft,Microsoft,Software Engineering Intern,Software Engineer Intern,,,,,"Redmond, WA",WA,WA,False,False,True,True,True,
457,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T457,2)",,True,False,True,True,False,
458,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T458,2)",,True,False,True,False,True,
459,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,True,True,
460,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
461,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
462,Undergraduate,2026-01-01 00:00:00,Continuing Ed,Continuing Education,True,True,Honeywell,Honeywell,Agentic Software Engineer,Agentic Software Engineer,,,,,"Atlanta, GA",GA,GA,True,False,True,False,False,continuing_ed_missing_school
463,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
464,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
465,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Arista Networks,Arista Networks,Software Engineer,Software Engineer,,,,,,"=RIGHT(T465,2)",,True,False,True,True,True,working_missing_state
466,Undergraduate,2026-01-01 00:00:00,Working,Working,True,True,Google,Google,Software Engineer,Software Engineer,,,,,,"=RIGHT(T466,2)",,True,False,True,False,False,working_missing_state
467,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,AMD,AMD,AI Software Engineer,AI Software Engineer,,,,,,"=RIGHT(T467,2)",,True,False,True,True,True,working_missing_state
468,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,False,False,
469,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
470,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T470,2)",,True,False,True,True,True,
471,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Milliman,Milliman,Actuarial Analyst,Actuarial Analyst,,,,,"Boise, ID",ID,ID,True,False,True,True,False,
472,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
473,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Merck,Merck,Technology Associate,Technology Associate,,,,,,"=RIGHT(T473,2)",,True,False,True,True,False,working_missing_state
474,MS,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T474,2)",,True,True,True,True,True,
475,MS,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T475,2)",,True,True,True,True,False,
476,MS,2026-05-01 00:00:00,Searching,Looking,True,False,,,,,,,,,,"=RIGHT(T476,2)",,True,True,True,True,False,
477,MS,2026-01-01 00:00:00,Working,Working,True,True,AWS,AWS,swe,Software Engineer,,,,,,"=RIGHT(T477,2)",,True,True,True,True,True,working_missing_state
478,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,BAE Systems,BAE Systems,Software Engineer,Software Engineer,,,,,"Nashua, NH",NH,NH,True,False,True,True,True,
479,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T479,2)",,True,False,True,False,False,
480,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T480,2)",,False,False,True,False,False,
481,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
482,Undergraduate,2026-01-01 00:00:00,Working,Working,True,True,New Beginnings,New Beginnings,Legal Intern,Legal Intern,,,,,,"=RIGHT(T482,2)",,True,False,True,True,False,working_missing_state
483,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
484,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,True,False,
485,Undergraduate,2026-05-01 00:00:00,Working,Working,True,True,Oracle,Oracle,Software Engineer,Software Engineer,,,,,"San Francisco Bay Area, CA",CA,CA,True,False,True,True,False,
486,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass DACSS,UMass DACSS,MSMS,MS,,,,True,False,True,False,False,
487,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
488,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
489,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,False,
490,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,False,False,False,False,False,
491,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
492,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
493,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
494,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,True,True,
495,Undergraduate,2026-05-01 00:00:00,Continuing Ed,Continuing Education,True,True,,,,,UMass CICS,UMass Amherst,MSMS,MS,,"=RIGHT(T495,2)",,True,False,True,True,False,
496,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
497,Undergraduate,2026-05-01 00:00:00,Unknown,Unknown,False,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,False,False,False,False,
498,Undergraduate,2026-05-01 00:00:00,Searching,Looking,True,False,#N/A,,#N/A,,#N/A,,#N/A,,#N/A,,,True,True,False,True,True,
